id,k,v,type
931379197.0,power,tower,tag
931379206.0,power,tower,tag
931379207.0,highway,turning_circle,tag
931379210.0,power,tower,tag
931379213.0,power,tower,tag
931379214.0,power,tower,tag
931379218.0,power,tower,tag
931379220.0,power,tower,tag
931379222.0,power,tower,tag
931379226.0,power,tower,tag
931379227.0,power,tower,tag
931379233.0,power,tower,tag
931379234.0,power,tower,tag
931379236.0,power,tower,tag
931379240.0,power,tower,tag
931379241.0,power,tower,tag
931379243.0,power,tower,tag
931379244.0,power,tower,tag
931379246.0,power,tower,tag
931379249.0,power,tower,tag
931379250.0,power,tower,tag
931379252.0,power,tower,tag
931379254.0,power,tower,tag
931379256.0,power,tower,tag
931379263.0,power,tower,tag
931379264.0,power,tower,tag
931379270.0,power,tower,tag
931379272.0,power,tower,tag
931379274.0,power,tower,tag
931379277.0,power,tower,tag
931379280.0,power,tower,tag
931379282.0,power,tower,tag
931379283.0,power,tower,tag
931379288.0,power,tower,tag
931379299.0,power,tower,tag
931379300.0,power,tower,tag
931379302.0,power,tower,tag
931379303.0,power,tower,tag
931379308.0,power,tower,tag
931379313.0,power,tower,tag
931379316.0,power,tower,tag
931379318.0,power,tower,tag
931379320.0,power,tower,tag
931379321.0,power,tower,tag
931379332.0,power,tower,tag
931379334.0,power,tower,tag
931379337.0,power,tower,tag
931379340.0,power,tower,tag
931379345.0,power,tower,tag
931379347.0,power,pole,tag
931379348.0,power,tower,tag
931379349.0,power,tower,tag
931379351.0,power,tower,tag
931379352.0,power,tower,tag
931379353.0,power,tower,tag
931379354.0,power,tower,tag
931379356.0,power,tower,tag
931379365.0,power,tower,tag
931379366.0,power,tower,tag
931379371.0,power,tower,tag
931379372.0,power,tower,tag
931379374.0,power,tower,tag
931379375.0,power,tower,tag
931379376.0,power,tower,tag
931379381.0,power,tower,tag
931379382.0,power,tower,tag
931379388.0,power,tower,tag
931379390.0,power,tower,tag
931379395.0,power,tower,tag
931379397.0,power,tower,tag
931379398.0,power,tower,tag
931379402.0,power,tower,tag
931379405.0,power,tower,tag
931379407.0,power,tower,tag
931379412.0,power,tower,tag
931379415.0,power,tower,tag
931379417.0,power,tower,tag
931379418.0,power,tower,tag
931379421.0,power,tower,tag
931379430.0,power,tower,tag
931379432.0,power,tower,tag
931379434.0,power,tower,tag
931379438.0,power,tower,tag
931379440.0,power,tower,tag
931379443.0,power,tower,tag
931379445.0,power,tower,tag
931379446.0,power,tower,tag
931379448.0,power,tower,tag
931379455.0,power,tower,tag
931379460.0,power,tower,tag
931379464.0,power,tower,tag
931379465.0,power,tower,tag
931379467.0,power,tower,tag
931379470.0,power,tower,tag
931379471.0,power,tower,tag
931379472.0,power,tower,tag
931379475.0,power,tower,tag
931379476.0,power,tower,tag
931379478.0,power,tower,tag
931379480.0,power,tower,tag
931379482.0,power,tower,tag
931379483.0,power,tower,tag
931379486.0,power,tower,tag
931379489.0,power,tower,tag
931379491.0,power,tower,tag
931379496.0,power,tower,tag
931379498.0,power,tower,tag
931379502.0,power,tower,tag
931379505.0,power,tower,tag
931379506.0,power,tower,tag
931379507.0,power,tower,tag
931379508.0,power,tower,tag
931379517.0,power,tower,tag
931379526.0,power,tower,tag
931379527.0,power,tower,tag
931379533.0,power,tower,tag
931379539.0,power,tower,tag
931379541.0,power,tower,tag
931379545.0,power,tower,tag
931379551.0,power,tower,tag
931379554.0,power,tower,tag
931379556.0,power,tower,tag
931379567.0,power,tower,tag
931379571.0,power,tower,tag
931379573.0,power,tower,tag
931379575.0,power,tower,tag
931379580.0,power,tower,tag
931379582.0,power,tower,tag
931379586.0,power,tower,tag
931379587.0,power,tower,tag
931379588.0,power,tower,tag
931379589.0,power,tower,tag
931379592.0,power,tower,tag
931379594.0,power,tower,tag
931379596.0,power,tower,tag
931379597.0,power,tower,tag
931379601.0,power,tower,tag
931379602.0,power,tower,tag
931379606.0,power,tower,tag
931379607.0,power,tower,tag
931379610.0,power,tower,tag
931379613.0,power,tower,tag
931379616.0,power,tower,tag
931379617.0,power,tower,tag
931379618.0,power,tower,tag
931379620.0,power,tower,tag
931379623.0,power,tower,tag
931379626.0,power,tower,tag
931379630.0,power,tower,tag
931379634.0,power,tower,tag
931379638.0,power,tower,tag
931379641.0,power,tower,tag
931379644.0,power,tower,tag
931379650.0,power,tower,tag
931379651.0,power,tower,tag
931379656.0,power,tower,tag
931379657.0,power,tower,tag
931379661.0,power,tower,tag
931379666.0,power,tower,tag
931379667.0,power,tower,tag
931379671.0,power,tower,tag
931379674.0,power,tower,tag
931379677.0,power,tower,tag
931379678.0,power,tower,tag
931379686.0,power,tower,tag
931379689.0,power,tower,tag
931379691.0,power,tower,tag
931379692.0,power,tower,tag
931379698.0,power,tower,tag
931379703.0,power,tower,tag
931379706.0,power,tower,tag
931379708.0,power,tower,tag
931379711.0,power,tower,tag
931379713.0,power,tower,tag
931379714.0,power,tower,tag
931379716.0,power,tower,tag
931379717.0,power,tower,tag
931379719.0,power,tower,tag
931379720.0,highway,turning_circle,tag
931379722.0,power,tower,tag
931379725.0,power,tower,tag
931379726.0,power,tower,tag
931379727.0,power,tower,tag
931379728.0,power,tower,tag
931379731.0,power,tower,tag
931379734.0,power,tower,tag
931379739.0,power,tower,tag
931379740.0,power,tower,tag
931379742.0,power,tower,tag
931379746.0,power,tower,tag
931379748.0,power,tower,tag
931379755.0,power,tower,tag
931379757.0,power,tower,tag
931379760.0,power,tower,tag
931379761.0,power,tower,tag
931379765.0,power,tower,tag
931379774.0,power,tower,tag
931379775.0,power,tower,tag
931379782.0,power,tower,tag
931379785.0,power,tower,tag
931379790.0,power,tower,tag
931379792.0,power,tower,tag
931379796.0,power,tower,tag
931379797.0,power,tower,tag
931379805.0,power,tower,tag
931379811.0,power,tower,tag
931379814.0,power,tower,tag
931379820.0,power,tower,tag
931379824.0,power,tower,tag
931379827.0,power,tower,tag
931379831.0,power,tower,tag
931379833.0,power,tower,tag
931379834.0,power,tower,tag
931379840.0,power,tower,tag
931379843.0,power,tower,tag
931379845.0,power,tower,tag
931379849.0,power,tower,tag
931379855.0,power,tower,tag
931379857.0,power,pole,tag
931379859.0,power,tower,tag
931379861.0,power,tower,tag
931379863.0,power,tower,tag
931379864.0,power,tower,tag
931379865.0,power,tower,tag
931379867.0,power,tower,tag
931379873.0,power,tower,tag
931379874.0,power,tower,tag
931379876.0,power,tower,tag
931379880.0,power,tower,tag
931379885.0,power,tower,tag
931379887.0,power,tower,tag
931379889.0,power,tower,tag
931379891.0,power,tower,tag
931379893.0,power,tower,tag
931379896.0,power,tower,tag
931379898.0,power,tower,tag
931379900.0,power,tower,tag
931379901.0,power,tower,tag
931379902.0,power,tower,tag
931379909.0,power,tower,tag
931379910.0,power,tower,tag
931379915.0,power,tower,tag
931379919.0,power,tower,tag
931379921.0,power,tower,tag
931379923.0,power,tower,tag
931379929.0,power,tower,tag
931534981.0,power,tower,tag
931534982.0,power,tower,tag
931534983.0,power,tower,tag
931534984.0,power,tower,tag
931534985.0,power,tower,tag
931534986.0,power,tower,tag
931534987.0,power,tower,tag
931534988.0,power,tower,tag
931534989.0,power,tower,tag
931534990.0,power,tower,tag
931534992.0,power,tower,tag
931534993.0,power,tower,tag
931534994.0,power,tower,tag
931534995.0,power,tower,tag
931534997.0,power,tower,tag
931534998.0,power,tower,tag
931534999.0,power,tower,tag
931535000.0,power,tower,tag
931535001.0,power,tower,tag
931535002.0,power,tower,tag
931535003.0,power,tower,tag
931535004.0,power,tower,tag
931535005.0,power,tower,tag
931535007.0,power,tower,tag
931535008.0,power,tower,tag
931535009.0,power,tower,tag
931535010.0,power,tower,tag
931535011.0,power,tower,tag
931535012.0,power,tower,tag
931535013.0,power,tower,tag
931535014.0,power,tower,tag
931535016.0,power,tower,tag
931535017.0,power,tower,tag
931535018.0,power,tower,tag
931535019.0,power,tower,tag
931535020.0,power,tower,tag
931535021.0,power,tower,tag
931535022.0,power,tower,tag
931535023.0,power,tower,tag
931535025.0,power,tower,tag
931535026.0,power,tower,tag
931535027.0,power,tower,tag
931535028.0,power,tower,tag
931535031.0,power,tower,tag
931535032.0,power,tower,tag
931535033.0,power,tower,tag
931535034.0,power,tower,tag
931535037.0,power,tower,tag
931535038.0,power,tower,tag
931535039.0,power,tower,tag
931535041.0,power,tower,tag
931535042.0,power,tower,tag
931535043.0,power,tower,tag
931535045.0,power,tower,tag
931535047.0,power,tower,tag
931535048.0,power,tower,tag
931535050.0,power,tower,tag
931535051.0,power,tower,tag
931535053.0,power,tower,tag
931535054.0,power,tower,tag
931535055.0,power,tower,tag
931535056.0,power,tower,tag
931535057.0,power,tower,tag
931535058.0,power,tower,tag
931535060.0,power,tower,tag
931535061.0,power,tower,tag
931535062.0,power,tower,tag
931535063.0,power,tower,tag
931535064.0,power,tower,tag
931535065.0,power,tower,tag
931535067.0,power,tower,tag
931535069.0,power,tower,tag
931535070.0,power,tower,tag
931535071.0,power,tower,tag
931535072.0,power,tower,tag
931535073.0,power,tower,tag
931535074.0,power,tower,tag
931535076.0,power,tower,tag
931535077.0,power,tower,tag
931535078.0,power,tower,tag
931535080.0,power,tower,tag
931535082.0,power,tower,tag
931535083.0,power,tower,tag
931535084.0,power,tower,tag
931535085.0,power,tower,tag
931535086.0,power,tower,tag
931535088.0,power,tower,tag
931535089.0,power,tower,tag
931535090.0,power,tower,tag
931535091.0,power,tower,tag
931535093.0,power,tower,tag
931535094.0,power,tower,tag
931535097.0,power,tower,tag
931535098.0,power,tower,tag
931535099.0,power,tower,tag
931535100.0,power,tower,tag
931535101.0,power,tower,tag
931535103.0,power,tower,tag
931535104.0,power,tower,tag
931535105.0,power,tower,tag
931535106.0,power,tower,tag
931535108.0,power,tower,tag
931535110.0,power,tower,tag
931535112.0,power,tower,tag
931535113.0,power,tower,tag
931535114.0,power,tower,tag
931535116.0,power,tower,tag
931535117.0,power,tower,tag
931535119.0,power,tower,tag
931535120.0,power,tower,tag
931535121.0,power,tower,tag
931535123.0,power,tower,tag
931535125.0,power,tower,tag
931535126.0,power,tower,tag
931535127.0,power,tower,tag
931535129.0,power,tower,tag
931535130.0,power,tower,tag
931535131.0,power,tower,tag
931535133.0,power,tower,tag
931535135.0,power,tower,tag
931535136.0,power,tower,tag
931535137.0,power,tower,tag
931535138.0,power,tower,tag
931535139.0,power,tower,tag
931535140.0,power,tower,tag
931535141.0,power,tower,tag
931535142.0,power,tower,tag
931535143.0,power,tower,tag
931535145.0,power,tower,tag
931535146.0,power,tower,tag
931535149.0,power,tower,tag
931535150.0,power,tower,tag
931535151.0,power,tower,tag
931535152.0,power,tower,tag
931535153.0,power,tower,tag
931535154.0,power,tower,tag
931535155.0,power,tower,tag
931535157.0,power,tower,tag
931535159.0,power,tower,tag
931535160.0,power,tower,tag
931535161.0,power,tower,tag
931535163.0,power,tower,tag
931535164.0,power,tower,tag
931535165.0,power,tower,tag
931535166.0,power,tower,tag
931535167.0,power,tower,tag
931535168.0,power,tower,tag
931535170.0,power,tower,tag
931535171.0,power,tower,tag
931535172.0,power,tower,tag
931535173.0,power,tower,tag
931535174.0,power,tower,tag
931535175.0,power,tower,tag
931535176.0,power,tower,tag
931535179.0,power,tower,tag
931535180.0,power,tower,tag
931535181.0,power,tower,tag
931535182.0,power,tower,tag
931535183.0,power,tower,tag
931535184.0,power,tower,tag
931535185.0,power,tower,tag
931535187.0,power,tower,tag
931535188.0,power,tower,tag
931535189.0,power,tower,tag
931535191.0,power,tower,tag
931535192.0,power,tower,tag
931535193.0,power,tower,tag
931535194.0,power,tower,tag
931535195.0,power,tower,tag
931535196.0,power,tower,tag
931535198.0,power,tower,tag
931535199.0,power,tower,tag
931535201.0,power,tower,tag
931535373.0,power,tower,tag
931535377.0,power,tower,tag
931535380.0,power,tower,tag
931535394.0,power,tower,tag
931535398.0,power,tower,tag
931535400.0,power,tower,tag
931535401.0,power,tower,tag
931535402.0,power,tower,tag
931535407.0,power,tower,tag
931535411.0,power,tower,tag
931535413.0,power,tower,tag
931535415.0,power,tower,tag
931535417.0,power,tower,tag
931535419.0,power,tower,tag
931535422.0,power,tower,tag
931535423.0,power,tower,tag
931535425.0,power,tower,tag
931535427.0,power,tower,tag
931535430.0,power,tower,tag
931535433.0,power,tower,tag
931535441.0,power,tower,tag
931535442.0,power,tower,tag
931535443.0,power,tower,tag
931535444.0,power,tower,tag
931535447.0,power,tower,tag
931535449.0,power,tower,tag
931535450.0,power,tower,tag
931535452.0,power,tower,tag
931535453.0,power,tower,tag
931535454.0,power,tower,tag
931535456.0,power,tower,tag
931535457.0,power,tower,tag
931535458.0,power,tower,tag
931535460.0,power,tower,tag
931535461.0,power,tower,tag
931535462.0,power,tower,tag
931535464.0,power,tower,tag
931535466.0,power,tower,tag
931535467.0,power,tower,tag
931535468.0,power,tower,tag
931535469.0,power,tower,tag
931535471.0,power,tower,tag
931535472.0,power,tower,tag
931535473.0,power,tower,tag
931535476.0,power,tower,tag
931535481.0,power,tower,tag
931535483.0,power,tower,tag
931535485.0,power,tower,tag
931535486.0,power,tower,tag
931535487.0,power,tower,tag
931535488.0,power,tower,tag
931535491.0,power,tower,tag
931535492.0,power,tower,tag
931535494.0,power,tower,tag
931535495.0,power,tower,tag
931535498.0,power,tower,tag
931535499.0,power,tower,tag
931535500.0,power,tower,tag
931535501.0,power,tower,tag
931535504.0,power,tower,tag
931535506.0,power,tower,tag
931535507.0,power,tower,tag
931535508.0,power,tower,tag
931535509.0,power,tower,tag
931535510.0,power,tower,tag
931535511.0,power,tower,tag
931535513.0,power,tower,tag
931535515.0,power,tower,tag
931535517.0,power,tower,tag
931535518.0,power,tower,tag
931535519.0,power,tower,tag
931535522.0,power,tower,tag
931535523.0,power,tower,tag
931535524.0,power,tower,tag
931535525.0,power,tower,tag
931535526.0,power,tower,tag
931535528.0,power,tower,tag
931535529.0,power,tower,tag
931535531.0,power,tower,tag
931535532.0,power,tower,tag
931535534.0,power,tower,tag
931535535.0,power,tower,tag
931535536.0,power,tower,tag
931535537.0,power,tower,tag
931535538.0,power,tower,tag
931535539.0,power,tower,tag
931535540.0,power,tower,tag
931535543.0,power,tower,tag
931535544.0,power,tower,tag
931535545.0,power,tower,tag
931535546.0,power,tower,tag
931535547.0,power,tower,tag
931535550.0,power,tower,tag
931535552.0,power,tower,tag
931535553.0,power,tower,tag
931535554.0,power,tower,tag
931535556.0,power,tower,tag
931535558.0,power,tower,tag
931535559.0,power,tower,tag
931535560.0,power,tower,tag
931535561.0,power,tower,tag
931535562.0,power,tower,tag
931535563.0,power,tower,tag
931535565.0,power,tower,tag
931535566.0,power,tower,tag
931535567.0,power,tower,tag
931535569.0,power,tower,tag
931535570.0,power,tower,tag
931535571.0,power,tower,tag
931535572.0,power,tower,tag
931535574.0,power,tower,tag
931535577.0,power,tower,tag
931535578.0,power,tower,tag
931535579.0,power,tower,tag
931535580.0,power,tower,tag
931535581.0,power,tower,tag
931535582.0,power,tower,tag
931535584.0,power,tower,tag
931535585.0,power,tower,tag
931535587.0,power,tower,tag
931535588.0,power,tower,tag
931535589.0,power,tower,tag
931535591.0,power,tower,tag
931535592.0,power,tower,tag
931535593.0,power,tower,tag
931535595.0,power,tower,tag
931535596.0,power,tower,tag
931535597.0,power,tower,tag
931535599.0,power,tower,tag
931535600.0,power,tower,tag
931535603.0,power,tower,tag
931535604.0,power,tower,tag
931535605.0,power,tower,tag
931535606.0,power,tower,tag
931535607.0,power,tower,tag
931535608.0,power,tower,tag
931535609.0,power,tower,tag
931535610.0,power,tower,tag
931535611.0,power,tower,tag
931535612.0,power,tower,tag
931535614.0,power,tower,tag
931535616.0,power,tower,tag
931535618.0,power,tower,tag
931535620.0,power,tower,tag
931535621.0,power,tower,tag
931535622.0,power,tower,tag
931535623.0,power,tower,tag
931535624.0,power,tower,tag
931535626.0,power,tower,tag
931535627.0,power,tower,tag
931535628.0,power,tower,tag
931535629.0,power,tower,tag
931535631.0,power,tower,tag
931535632.0,power,tower,tag
931535633.0,power,tower,tag
931535635.0,power,tower,tag
931535636.0,power,tower,tag
931535638.0,power,tower,tag
931535639.0,power,tower,tag
931535640.0,power,tower,tag
931535641.0,power,tower,tag
931535642.0,power,tower,tag
931535643.0,power,tower,tag
931535644.0,power,tower,tag
931535645.0,power,tower,tag
931535647.0,power,tower,tag
931535671.0,power,tower,tag
931535673.0,power,tower,tag
931535674.0,power,tower,tag
931535675.0,power,tower,tag
931535677.0,power,tower,tag
931535678.0,power,tower,tag
931535681.0,power,tower,tag
931535682.0,power,tower,tag
931535683.0,power,tower,tag
931535684.0,power,tower,tag
931535685.0,power,tower,tag
931535688.0,power,tower,tag
931535689.0,power,tower,tag
931535690.0,power,tower,tag
931535691.0,power,tower,tag
931535692.0,power,tower,tag
931535695.0,power,tower,tag
932281061.0,power,tower,tag
932281068.0,power,tower,tag
932281076.0,power,tower,tag
932281083.0,power,tower,tag
932281091.0,power,tower,tag
932281099.0,power,tower,tag
932281105.0,power,tower,tag
932281108.0,power,tower,tag
932281109.0,power,tower,tag
932281129.0,power,tower,tag
932281140.0,power,tower,tag
932281143.0,power,tower,tag
932281145.0,power,tower,tag
932281147.0,power,tower,tag
932281151.0,power,tower,tag
932281154.0,power,tower,tag
932281161.0,power,tower,tag
932281166.0,power,tower,tag
932281171.0,power,tower,tag
932281182.0,power,tower,tag
932281188.0,power,tower,tag
932281192.0,power,tower,tag
932281197.0,power,tower,tag
932281209.0,power,tower,tag
932281211.0,power,tower,tag
932417617.0,power,tower,tag
932417630.0,power,tower,tag
932417637.0,power,tower,tag
932417653.0,power,tower,tag
932417675.0,power,tower,tag
932417686.0,power,tower,tag
932417695.0,power,tower,tag
932417704.0,power,tower,tag
932417722.0,power,tower,tag
932417736.0,power,tower,tag
932417742.0,power,tower,tag
932417746.0,power,tower,tag
932417750.0,power,tower,tag
932417765.0,power,tower,tag
932417770.0,power,tower,tag
932417776.0,power,tower,tag
932417782.0,power,tower,tag
932417804.0,power,tower,tag
932417824.0,power,tower,tag
932417830.0,power,tower,tag
932417837.0,power,tower,tag
932417846.0,power,tower,tag
932417851.0,power,tower,tag
932417856.0,power,tower,tag
932417863.0,power,tower,tag
932417874.0,power,tower,tag
932417888.0,power,tower,tag
932417904.0,power,tower,tag
932417911.0,power,tower,tag
932417917.0,power,tower,tag
932417924.0,power,tower,tag
932417937.0,power,tower,tag
932417945.0,power,tower,tag
932417951.0,power,tower,tag
932417965.0,power,tower,tag
932417985.0,power,tower,tag
932417991.0,power,tower,tag
932418016.0,power,tower,tag
932418021.0,power,tower,tag
932418026.0,power,tower,tag
932418035.0,power,tower,tag
932418051.0,power,tower,tag
932418058.0,power,tower,tag
932418066.0,power,tower,tag
932418074.0,power,tower,tag
932418093.0,power,tower,tag
932418117.0,power,tower,tag
932418186.0,power,tower,tag
932418191.0,power,tower,tag
932418199.0,power,tower,tag
932418207.0,power,tower,tag
932418223.0,power,tower,tag
932418237.0,power,tower,tag
932418251.0,power,tower,tag
932418265.0,power,tower,tag
932418285.0,power,tower,tag
932576734.0,power,tower,tag
932576736.0,power,tower,tag
932576741.0,power,tower,tag
932576745.0,power,tower,tag
932576755.0,power,tower,tag
932576756.0,power,tower,tag
932576769.0,power,tower,tag
932576775.0,power,tower,tag
932576793.0,power,tower,tag
932576818.0,power,tower,tag
932576828.0,power,tower,tag
932576838.0,power,tower,tag
932576858.0,power,tower,tag
932576862.0,power,tower,tag
932576883.0,power,tower,tag
932576887.0,power,tower,tag
932576906.0,power,tower,tag
932576912.0,power,tower,tag
932576915.0,power,tower,tag
932576923.0,power,tower,tag
932576929.0,power,tower,tag
932576932.0,power,tower,tag
932576942.0,power,tower,tag
932576980.0,power,tower,tag
933572607.0,power,tower,tag
933572617.0,power,tower,tag
933572646.0,power,tower,tag
933572665.0,power,tower,tag
933572671.0,power,tower,tag
933572700.0,power,tower,tag
933572738.0,power,tower,tag
933572876.0,power,tower,tag
933572900.0,power,tower,tag
933572934.0,power,tower,tag
933572952.0,power,tower,tag
933572972.0,power,tower,tag
933572978.0,power,tower,tag
933573033.0,power,tower,tag
933573049.0,power,tower,tag
933573130.0,power,tower,tag
933573144.0,power,tower,tag
933573172.0,power,tower,tag
933573216.0,power,tower,tag
933573249.0,power,tower,tag
933573276.0,power,tower,tag
933573295.0,power,tower,tag
933573307.0,power,tower,tag
933573340.0,power,tower,tag
933573348.0,power,tower,tag
933573428.0,power,tower,tag
933573443.0,power,tower,tag
933573997.0,power,tower,tag
933574002.0,power,tower,tag
934358639.0,power,tower,tag
934358659.0,power,tower,tag
934358691.0,power,tower,tag
934358743.0,power,tower,tag
934358758.0,power,tower,tag
934358779.0,power,tower,tag
934358855.0,power,tower,tag
934358910.0,power,tower,tag
934358926.0,power,tower,tag
934358928.0,power,tower,tag
934358947.0,power,tower,tag
934358948.0,power,tower,tag
934358970.0,power,tower,tag
934358976.0,power,tower,tag
934359073.0,power,tower,tag
934359106.0,power,tower,tag
934359124.0,power,tower,tag
934359142.0,power,tower,tag
934359143.0,power,tower,tag
934359147.0,power,tower,tag
934359235.0,power,tower,tag
934359290.0,power,tower,tag
934359311.0,power,tower,tag
934359329.0,power,tower,tag
934359335.0,power,tower,tag
934359342.0,power,tower,tag
934359354.0,power,tower,tag
934359356.0,power,tower,tag
934359373.0,power,tower,tag
934359446.0,power,tower,tag
934359461.0,power,tower,tag
934359500.0,power,tower,tag
934359519.0,power,tower,tag
934359533.0,power,tower,tag
934359534.0,power,tower,tag
934359546.0,power,tower,tag
934359637.0,power,tower,tag
934359663.0,power,tower,tag
934359684.0,power,tower,tag
934359755.0,power,tower,tag
934359758.0,power,tower,tag
934359764.0,power,tower,tag
934359787.0,power,tower,tag
934359799.0,power,tower,tag
934359801.0,power,tower,tag
934359899.0,power,tower,tag
934359928.0,power,tower,tag
934359964.0,power,tower,tag
934359966.0,power,tower,tag
934359991.0,power,tower,tag
934359993.0,power,tower,tag
934360025.0,power,tower,tag
934360074.0,power,tower,tag
934360101.0,power,tower,tag
934360137.0,power,tower,tag
934360162.0,power,tower,tag
934360163.0,power,tower,tag
934360164.0,power,tower,tag
934360181.0,power,tower,tag
934360190.0,power,tower,tag
934360192.0,power,tower,tag
934360291.0,power,tower,tag
934360392.0,power,tower,tag
934360418.0,power,tower,tag
934360440.0,power,tower,tag
934360452.0,power,tower,tag
934360506.0,power,tower,tag
934360539.0,power,tower,tag
934360609.0,power,tower,tag
934360653.0,power,tower,tag
934360672.0,power,tower,tag
934360699.0,power,tower,tag
934360704.0,power,tower,tag
934360814.0,power,tower,tag
934360836.0,power,tower,tag
934360868.0,power,tower,tag
934360872.0,power,tower,tag
934360882.0,power,tower,tag
934360914.0,power,tower,tag
934360916.0,power,tower,tag
934360947.0,power,tower,tag
934361055.0,power,tower,tag
934361078.0,power,tower,tag
934361089.0,power,tower,tag
934361099.0,power,tower,tag
934361107.0,power,tower,tag
934361108.0,power,tower,tag
934361131.0,power,tower,tag
934361154.0,power,tower,tag
934361167.0,power,tower,tag
934361191.0,power,tower,tag
934361240.0,power,tower,tag
934361254.0,power,tower,tag
934361288.0,power,tower,tag
934361302.0,power,tower,tag
934361305.0,power,tower,tag
934361338.0,power,tower,tag
934361341.0,power,tower,tag
934361372.0,power,tower,tag
946400304.0,power,tower,tag
946400323.0,power,tower,tag
946400359.0,power,tower,tag
946400366.0,power,tower,tag
946400397.0,power,tower,tag
946400430.0,power,tower,tag
946400457.0,power,tower,tag
946400459.0,power,tower,tag
946400465.0,power,tower,tag
946400471.0,power,tower,tag
946400475.0,power,tower,tag
946400480.0,power,tower,tag
946400485.0,power,tower,tag
946400524.0,power,tower,tag
946400544.0,power,tower,tag
946400578.0,power,tower,tag
946400636.0,power,tower,tag
946400641.0,power,tower,tag
946400747.0,power,tower,tag
946400765.0,power,tower,tag
946400768.0,power,tower,tag
946400770.0,power,tower,tag
946400823.0,power,tower,tag
946400824.0,power,tower,tag
946400830.0,power,tower,tag
946400848.0,power,tower,tag
946400853.0,power,tower,tag
946400881.0,power,tower,tag
946400898.0,power,tower,tag
946400947.0,power,tower,tag
946400948.0,power,tower,tag
946400955.0,power,tower,tag
946400975.0,power,tower,tag
946401005.0,power,tower,tag
946401009.0,power,tower,tag
946401027.0,power,tower,tag
946401065.0,power,tower,tag
946401066.0,power,tower,tag
959119836.0,power,pole,tag
959119838.0,power,pole,tag
959119840.0,power,pole,tag
959119843.0,power,tower,tag
959119844.0,power,pole,tag
959119847.0,power,tower,tag
959119861.0,power,tower,tag
959119869.0,power,tower,tag
959119870.0,power,pole,tag
959119872.0,leisure,park,tag
959119872.0,name,Bootleg Canyon Park,tag
959119874.0,power,pole,tag
959119877.0,power,pole,tag
959119879.0,power,tower,tag
959119881.0,power,tower,tag
959119884.0,power,tower,tag
959119893.0,power,pole,tag
959119896.0,power,tower,tag
959119897.0,power,tower,tag
959119898.0,power,pole,tag
959119900.0,power,tower,tag
959119904.0,power,pole,tag
959119908.0,power,pole,tag
959119909.0,power,tower,tag
959119910.0,power,tower,tag
959119918.0,power,pole,tag
959119926.0,power,tower,tag
959119927.0,power,tower,tag
959119928.0,power,pole,tag
959119934.0,power,pole,tag
959119938.0,power,pole,tag
959119941.0,power,tower,tag
959119944.0,power,tower,tag
959119950.0,power,pole,tag
959119955.0,power,pole,tag
959119960.0,power,pole,tag
959119962.0,power,tower,tag
959119963.0,power,pole,tag
959119969.0,power,pole,tag
959119971.0,power,tower,tag
959119979.0,historic,memorial,tag
959119979.0,name,Bootleg Canyon,tag
959119983.0,power,tower,tag
959119988.0,power,tower,tag
959119989.0,power,pole,tag
959119998.0,power,pole,tag
959119999.0,power,pole,tag
959120000.0,power,tower,tag
959120005.0,power,tower,tag
959120006.0,historic,memorial,tag
959120006.0,name,TWA Terminal Building,tag
959120027.0,power,pole,tag
959120029.0,power,tower,tag
959120030.0,power,pole,tag
959120032.0,power,pole,tag
959120037.0,power,pole,tag
959120039.0,power,tower,tag
959120052.0,power,tower,tag
959120057.0,power,tower,tag
959120060.0,power,tower,tag
959120061.0,power,pole,tag
959120065.0,power,pole,tag
959120067.0,power,pole,tag
959120068.0,power,pole,tag
959120071.0,power,pole,tag
959120073.0,power,tower,tag
959120074.0,power,tower,tag
959120090.0,power,pole,tag
959120092.0,power,tower,tag
959120094.0,power,pole,tag
959120098.0,power,pole,tag
959120100.0,power,pole,tag
959120101.0,power,tower,tag
959120112.0,power,tower,tag
959120119.0,power,portal,tag
959120120.0,power,pole,tag
959120123.0,power,pole,tag
959120125.0,power,pole,tag
959120126.0,power,tower,tag
959120131.0,power,tower,tag
959120152.0,power,pole,tag
959120154.0,power,tower,tag
959120155.0,power,pole,tag
959120161.0,power,pole,tag
959120162.0,power,pole,tag
959120163.0,power,tower,tag
959120165.0,power,tower,tag
959120173.0,power,tower,tag
959120175.0,power,tower,tag
959120177.0,power,pole,tag
959120180.0,power,pole,tag
959120182.0,power,pole,tag
959120183.0,power,tower,tag
959120190.0,power,tower,tag
959120202.0,power,pole,tag
959120212.0,power,pole,tag
959120213.0,power,tower,tag
959120214.0,power,pole,tag
959120218.0,power,pole,tag
959120221.0,power,pole,tag
959120222.0,power,pole,tag
959120223.0,power,tower,tag
959120226.0,power,tower,tag
959136641.0,power,pole,tag
959136647.0,power,pole,tag
959136656.0,power,pole,tag
959136664.0,power,pole,tag
959136669.0,power,pole,tag
959136672.0,power,pole,tag
959136674.0,power,pole,tag
959136676.0,power,tower,tag
959136685.0,power,pole,tag
959136690.0,power,pole,tag
959136693.0,power,pole,tag
959136696.0,power,pole,tag
959136697.0,power,tower,tag
959136704.0,power,tower,tag
959136706.0,power,pole,tag
959136712.0,power,tower,tag
959136715.0,power,pole,tag
959136722.0,power,pole,tag
959136728.0,power,pole,tag
959136731.0,power,tower,tag
